432,purugly,432,10,438,158,561,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/432.png,normal,,0
433,chingling,433,2,6,57,476,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/433.png,psychic,,0
434,stunky,434,4,192,66,562,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/434.png,poison,dark,0
435,skuntank,435,10,380,168,563,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/435.png,poison,dark,0
436,bronzor,436,5,605,60,564,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/436.png,steel,psychic,0
437,bronzong,437,13,1870,175,565,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/437.png,steel,psychic,0
438,bonsly,438,5,150,58,280,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/438.png,rock,,0
439,mime-jr,439,6,130,62,193,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/439.png,psychic,fairy,0
440,happiny,440,6,244,110,179,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/440.png,normal,,0
441,chatot,441,5,19,144,566,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/441.png,normal,flying,0
442,spiritomb,442,10,1080,170,567,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/442.png,ghost,dark,0
443,gible,443,7,205,60,568,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/443.png,dragon,ground,0
444,gabite,444,14,560,144,569,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/444.png,dragon,ground,0
445,garchomp,445,19,950,300,570,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/445.png,dragon,ground,0
446,munchlax,446,6,1050,78,234,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/446.png,normal,,0
447,riolu,447,7,202,57,572,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/447.png,fighting,,0
448,lucario,448,12,540,184,573,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/448.png,fighting,steel,0
449,hippopotas,449,8,495,66,575,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/449.png,ground,,0
450,hippowdon,450,20,3000,184,576,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/450.png,ground,,0
451,skorupi,451,8,120,66,577,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/451.png,poison,bug,0
452,drapion,452,13,615,175,578,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/452.png,poison,dark,0
453,croagunk,453,7,230,60,579,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/453.png,poison,fighting,0
454,toxicroak,454,13,444,172,580,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/454.png,poison,fighting,0
455,carnivine,455,14,270,159,581,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/455.png,grass,,0
456,finneon,456,4,70,66,582,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/456.png,water,,0
457,lumineon,457,12,240,161,583,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/457.png,water,,0
458,mantyke,458,10,650,69,326,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/458.png,water,flying,0
459,snover,459,10,505,67,584,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/459.png,grass,ice,0
460,abomasnow,460,22,1355,173,585,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/460.png,grass,ice,0
461,weavile,461,11,340,179,313,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/461.png,dark,ice,0
462,magnezone,462,12,1800,268,134,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/462.png,electric,steel,0
463,lickilicky,463,17,1400,180,172,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/463.png,normal,,0
464,rhyperior,464,24,2828,268,178,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/464.png,ground,rock,0
465,tangrowth,465,20,1286,187,183,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/465.png,grass,,0
466,electivire,466,18,1386,270,203,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/466.png,electric,,0
467,magmortar,467,16,680,270,206,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/467.png,fire,,0
468,togekiss,468,15,380,273,270,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/468.png,fairy,flying,0
469,yanmega,469,19,515,180,290,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/469.png,bug,flying,0
470,leafeon,470,10,255,184,222,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/470.png,grass,,0
471,glaceon,471,8,259,184,223,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/471.png,ice,,0
472,gliscor,472,20,425,179,305,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/472.png,ground,flying,0
473,mamoswine,473,25,2910,265,320,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/473.png,ice,ground,0
474,porygon-z,474,9,340,268,227,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/474.png,normal,,0
475,gallade,475,16,520,259,384,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/475.png,psychic,fighting,0
476,probopass,476,14,3400,184,402,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/476.png,rock,steel,0
477,dusknoir,477,22,1066,263,474,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/477.png,ghost,,0
478,froslass,478,13,266,168,483,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/478.png,ice,ghost,0
479,rotom,479,3,3,154,587,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/479.png,electric,ghost,0
480,uxie,480,3,3,290,593,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/480.png,psychic,,0
481,mesprit,481,3,3,290,594,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/481.png,psychic,,0
482,azelf,482,3,3,290,595,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/482.png,psychic,,0
483,dialga,483,54,6830,340,596,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/483.png,steel,dragon,0
484,palkia,484,42,3360,340,597,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/484.png,water,dragon,0
485,heatran,485,17,4300,300,598,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/485.png,fire,steel,0
486,regigigas,486,37,4200,335,599,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/486.png,normal,,0
487,giratina-altered,487,45,7500,340,600,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/487.png,ghost,dragon,0
488,cresselia,488,15,856,300,602,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/488.png,psychic,,0
489,phione,489,4,31,216,603,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/489.png,water,,0
490,manaphy,490,3,14,270,604,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/490.png,water,,0
491,darkrai,491,15,505,270,605,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/491.png,dark,,0
492,shaymin-land,492,2,21,270,606,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/492.png,grass,grass,0
493,arceus,493,32,3200,324,608,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/493.png,normal,,0
494,victini,494,4,40,300,609,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/494.png,psychic,fire,0
495,snivy,495,6,81,62,610,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/495.png,grass,,0
496,servine,496,8,160,145,611,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/496.png,grass,,0
497,serperior,497,33,630,238,612,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/497.png,grass,,0
498,tepig,498,5,99,62,613,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/498.png,fire,,0
499,pignite,499,10,555,146,614,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/499.png,fire,fighting,0
500,emboar,500,16,1500,238,615,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/500.png,fire,fighting,0
501,oshawott,501,5,59,62,616,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/501.png,water,,0
502,dewott,502,8,245,145,617,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/502.png,water,,0
503,samurott,503,15,946,238,618,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/503.png,water,,0
504,patrat,504,5,116,51,619,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/504.png,normal,,0
505,watchog,505,11,270,147,620,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/505.png,normal,,0
506,lillipup,506,4,41,55,621,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/506.png,normal,,0
507,herdier,507,9,147,130,622,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/507.png,normal,,0
508,stoutland,508,12,610,250,623,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/508.png,normal,,0
509,purrloin,509,4,101,56,624,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/509.png,dark,,0
510,liepard,510,11,375,156,625,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/510.png,dark,,0
511,pansage,511,6,105,63,626,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/511.png,grass,,0
512,simisage,512,11,305,174,627,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/512.png,grass,,0
513,pansear,513,6,110,63,628,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/513.png,fire,,0
514,simisear,514,10,280,174,629,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/514.png,fire,,0
515,panpour,515,6,135,63,630,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/515.png,water,,0
516,simipour,516,10,290,174,631,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/516.png,water,,0
517,munna,517,6,233,58,632,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/517.png,psychic,,0
518,musharna,518,11,605,170,633,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/518.png,psychic,,0
519,pidove,519,3,21,53,634,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/519.png,normal,flying,0
520,tranquill,520,6,150,125,635,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/520.png,normal,flying,0
521,unfezant,521,12,290,244,636,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/521.png,normal,flying,0
522,blitzle,522,8,298,59,637,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/522.png,electric,,0
523,zebstrika,523,16,795,174,638,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/523.png,electric,,0
524,roggenrola,524,4,180,56,639,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/524.png,rock,,0
525,boldore,525,9,1020,137,640,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/525.png,rock,,0
526,gigalith,526,17,2600,258,641,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/526.png,rock,,0
527,woobat,527,4,21,65,642,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/527.png,psychic,flying,0
528,swoobat,528,9,105,149,643,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/528.png,psychic,flying,0
529,drilbur,529,3,85,66,644,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/529.png,ground,,0
530,excadrill,530,7,404,178,645,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/530.png,ground,steel,0
531,audino,531,11,310,390,646,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/531.png,normal,,0
532,timburr,532,6,125,61,648,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/532.png,fighting,,0
533,gurdurr,533,12,400,142,649,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/533.png,fighting,,0
534,conkeldurr,534,14,870,253,650,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/534.png,fighting,,0
535,tympole,535,5,45,59,651,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/535.png,water,,0
536,palpitoad,536,8,170,134,652,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/536.png,water,ground,0
537,seismitoad,537,15,620,255,653,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/537.png,water,ground,0
538,throh,538,13,555,163,654,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/538.png,fighting,,0
539,sawk,539,14,510,163,655,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/539.png,fighting,,0
540,sewaddle,540,3,25,62,656,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/540.png,bug,grass,0
541,swadloon,541,5,73,133,657,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/541.png,bug,grass,0
542,leavanny,542,12,205,225,658,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/542.png,bug,grass,0
543,venipede,543,4,53,52,659,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/543.png,bug,poison,0
544,whirlipede,544,12,585,126,660,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/544.png,bug,poison,0
545,scolipede,545,25,2005,243,661,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/545.png,bug,poison,0
546,cottonee,546,3,6,56,662,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/546.png,grass,fairy,0
547,whimsicott,547,7,66,168,663,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/547.png,grass,fairy,0
548,petilil,548,5,66,56,664,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/548.png,grass,,0
549,lilligant,549,11,163,168,665,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/549.png,grass,,0
550,basculin-red-striped,550,10,180,161,666,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/550.png,water,,0
551,sandile,551,7,152,58,668,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/551.png,ground,dark,0
552,krokorok,552,10,334,123,669,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/552.png,ground,dark,0
553,krookodile,553,15,963,260,670,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/553.png,ground,dark,0
554,darumaka,554,6,375,63,671,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/554.png,fire,,0
555,darmanitan-standard,555,13,929,168,673,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/555.png,fire,fire,0
556,maractus,556,10,280,161,677,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/556.png,grass,,0
557,dwebble,557,3,145,65,678,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/557.png,bug,rock,0
558,crustle,558,14,2000,170,679,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/558.png,bug,rock,0
559,scraggy,559,6,118,70,680,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/559.png,dark,fighting,0
560,scrafty,560,11,300,171,681,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/560.png,dark,fighting,0
561,sigilyph,561,14,140,172,682,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/561.png,psychic,flying,0
562,yamask,562,5,15,61,683,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/562.png,ghost,,0
563,cofagrigus,563,17,765,169,685,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/563.png,ghost,,0
564,tirtouga,564,7,165,71,686,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/564.png,water,rock,0
565,carracosta,565,12,810,173,687,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/565.png,water,rock,0
566,archen,566,5,95,71,688,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/566.png,rock,flying,0
567,archeops,567,14,320,177,689,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/567.png,rock,flying,0
568,trubbish,568,6,310,66,690,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/568.png,poison,,0
569,garbodor,569,19,1073,166,691,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/569.png,poison,,0
570,zorua,570,7,125,66,692,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/570.png,dark,,0
571,zoroark,571,16,811,179,693,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/571.png,dark,,0
572,minccino,572,4,58,60,694,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/572.png,normal,,0
573,cinccino,573,5,75,165,695,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/573.png,normal,,0
574,gothita,574,4,58,58,696,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/574.png,psychic,,0
575,gothorita,575,7,180,137,697,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/575.png,psychic,,0
576,gothitelle,576,15,440,245,698,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/576.png,psychic,,0
577,solosis,577,3,10,58,699,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/577.png,psychic,,0
578,duosion,578,6,80,130,700,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/578.png,psychic,,0
579,reuniclus,579,10,201,245,701,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/579.png,psychic,,0
580,ducklett,580,5,55,61,702,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/580.png,water,flying,0
581,swanna,581,13,242,166,703,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/581.png,water,flying,0
582,vanillite,582,4,57,61,704,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/582.png,ice,,0
583,vanillish,583,11,410,138,705,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/583.png,ice,,0
584,vanilluxe,584,13,575,268,706,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/584.png,ice,,0
585,deerling,585,6,195,67,707,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/585.png,normal,grass,0
586,sawsbuck,586,19,925,166,708,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/586.png,normal,grass,0
587,emolga,587,4,50,150,709,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/587.png,electric,flying,0
588,karrablast,588,5,59,63,710,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/588.png,bug,,0
589,escavalier,589,10,330,173,711,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/589.png,bug,steel,0
590,foongus,590,2,10,59,712,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/590.png,grass,poison,0
591,amoonguss,591,6,105,162,713,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/591.png,grass,poison,0
592,frillish,592,12,330,67,714,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/592.png,water,ghost,0
593,jellicent,593,22,1350,168,715,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/593.png,water,ghost,0
594,alomomola,594,12,316,165,716,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/594.png,water,,0
595,joltik,595,1,6,64,717,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/595.png,bug,electric,0
596,galvantula,596,8,143,165,718,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/596.png,bug,electric,0
597,ferroseed,597,6,188,61,719,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/597.png,grass,steel,0
598,ferrothorn,598,10,1100,171,720,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/598.png,grass,steel,0
599,klink,599,3,210,60,721,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/599.png,steel,,0
600,klang,600,6,510,154,722,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/600.png,steel,,0
601,klinklang,601,6,810,260,723,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/601.png,steel,,0
602,tynamo,602,2,3,55,724,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/602.png,electric,,0
603,eelektrik,603,12,220,142,725,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/603.png,electric,,0
604,eelektross,604,21,805,232,726,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/604.png,electric,,0
605,elgyem,605,5,90,67,727,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/605.png,psychic,,0
606,beheeyem,606,10,345,170,728,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/606.png,psychic,,0
607,litwick,607,3,31,55,729,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/607.png,ghost,fire,0
608,lampent,608,6,130,130,730,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/608.png,ghost,fire,0
609,chandelure,609,10,343,260,731,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/609.png,ghost,fire,0
610,axew,610,6,180,64,732,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/610.png,dragon,,0
611,fraxure,611,10,360,144,733,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/611.png,dragon,,0
612,haxorus,612,18,1055,270,734,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/612.png,dragon,,0
613,cubchoo,613,5,85,61,735,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/613.png,ice,,0
614,beartic,614,26,2600,177,736,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/614.png,ice,,0
615,cryogonal,615,11,1480,180,737,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/615.png,ice,,0
616,shelmet,616,4,77,61,738,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/616.png,bug,,0
617,accelgor,617,8,253,173,739,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/617.png,bug,,0
618,stunfisk,618,7,110,165,740,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/618.png,ground,electric,0
619,mienfoo,619,9,200,70,742,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/619.png,fighting,,0
620,mienshao,620,14,355,179,743,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/620.png,fighting,,0
621,druddigon,621,16,1390,170,744,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/621.png,dragon,,0
622,golett,622,10,920,61,745,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/622.png,ground,ghost,0
623,golurk,623,28,3300,169,746,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/623.png,ground,ghost,0
624,pawniard,624,5,102,68,747,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/624.png,dark,steel,0
625,bisharp,625,16,700,172,748,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/625.png,dark,steel,0
626,bouffalant,626,16,946,172,749,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/626.png,normal,,0
627,rufflet,627,5,105,70,750,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/627.png,normal,flying,0
628,braviary,628,15,410,179,751,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/628.png,normal,flying,0
629,vullaby,629,5,90,74,752,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/629.png,dark,flying,0
630,mandibuzz,630,12,395,179,753,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/630.png,dark,flying,0
631,heatmor,631,14,580,169,754,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/631.png,fire,,0
632,durant,632,3,330,169,755,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/632.png,bug,steel,0
633,deino,633,8,173,60,756,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/633.png,dark,dragon,0
634,zweilous,634,14,500,147,757,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/634.png,dark,dragon,0
635,hydreigon,635,18,1600,300,758,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/635.png,dark,dragon,0
636,larvesta,636,11,288,72,759,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/636.png,bug,fire,0
637,volcarona,637,16,460,275,760,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/637.png,bug,fire,0
638,cobalion,638,21,2500,290,761,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/638.png,steel,fighting,0
639,terrakion,639,19,2600,290,762,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/639.png,rock,fighting,0
640,virizion,640,20,2000,290,763,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/640.png,grass,fighting,0
641,tornadus-incarnate,641,15,630,290,764,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/641.png,flying,,0
642,thundurus-incarnate,642,15,610,290,766,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/642.png,electric,flying,0
643,reshiram,643,32,3300,340,768,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/643.png,dragon,fire,0
644,zekrom,644,29,3450,340,769,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/644.png,dragon,electric,0
645,landorus-incarnate,645,15,680,300,770,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/645.png,ground,flying,0
